"STREET LOCATION"
"4104  Peck Avenue"
"505  Ratherview Place"
"507  Ratherview Place"
"509  Ratherview Place"
"601  Ratherview Place"
"605  Ratherview Place"
"607  Ratherview Place"
"611  Ratherview Place"
"3408  Red River Street"
"3412  Red River Street"
"3705  Red River Street"
"3707  Red River Street"
"3803  Red River Street"
"3805  Red River Street"
"3813  Red River Street"
"3901  Red River Street"
"3903  Red River Street"
"3905  Red River Street"
"3907  Red River Street"
"3909  Red River Street"
"4301  Red River Street"
"4305  Red River Street"
"4306.5  Red River Street"
"4307  Red River Street"
"4309  Red River Street"
"4310  Red River Street"
"4312  Red River Street"
"4405  Red River Street"
"4404  Red River Street"
"4410  Red River Street"
"4412  Red River Street"
"4414  Red River Street"
"4418  Red River Street"
"4420  Red River Street"
"4426  Red River Street"
"4500  Red River Street"
"4502  Red River Street"
"4503  Red River Street"
"4505  Red River Street"
"4506  Red River Street"
"4507  Red River Street"
"4509  Red River Street"
"4514  Red River Street"
"4519  Red River Street"
"4520  Red River Street"
"4521  Red River Street"
"4526  Red River Street"
"4601  Red River Street"
"4607  Red River Street"
"4612  Red River Street"
"4615  Red River Street"
"4617  Red River Street"
"4619  Red River Street"
"4623  Red River Street"
"4627  Red River Street"
"4717  Red River Street"
"4721  Red River Street"
"4725  Red River Street"
"4806  Red River Street"
"4809  Red River Street"
"4810  Red River Street"
"4811  Red River Street"
"4833  Red River Street"
"4902  Red River Street"
"4904  Red River Street"
"4007  Rosedale Avenue"
"4009  Rosedale Avenue"
"4010  Rosedale Avenue"
"4011  Rosedale Avenue"
"4012  Rosedale Avenue"
"4014  Rosedale Avenue"
"4100  Rosedale Avenue"
"4105  Rosedale Avenue"
"4107  Rosedale Avenue"
"4108  Rosedale Avenue"
"4110  Rosedale Avenue"
"4113  Rosedale Avenue"
"4115  Rosedale Avenue"
"4200  Rosedale Avenue"
"4202  Rosedale Avenue"
"4204  Rosedale Avenue"
"4300  Rosedale Avenue"
"4306  Rosedale Avenue"
"4308  Rosedale Avenue"
"4310  Rosedale Avenue"
"4400  Rosedale Avenue"
"4401  Rosedale Avenue"
"4403  Rosedale Avenue"
"4409  Rosedale Avenue"
"4412  Rosedale Avenue"
"4413  Rosedale Avenue"
"4418  Rosedale Avenue"
